Accuracy,Recall,Precision,Fscore,AUC,dataset,WL
0.9995659432387312,0.8709677419354839,0.75,0.8059701492537312,0.9997762776701395,UCR_Anomaly_FullData/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.txt,36
0.9939899833055093,0.7419354838709677,0.1179487179487179,0.2035398230088495,0.944529261263476,UCR_Anomaly_FullData/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.txt,8
0.9968070245459988,0.2671755725190839,1.0,0.4216867469879518,0.9406087234810284,UCR_Anomaly_FullData/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.txt,35
0.6490387813477018,0.4122137404580153,0.0051286921834932,0.0101313320825515,0.4478419527296419,UCR_Anomaly_FullData/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.txt,18
0.7691412226435176,0.2595419847328244,0.0049432974701948,0.0097018119560564,0.4646491061421885,UCR_Anomaly_FullData/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.txt,17
0.2796218064775699,0.7938931297709924,0.0048230765663404,0.0095879044897206,0.4486130623167598,UCR_Anomaly_FullData/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.txt,18
0.9980889157111246,0.5648854961832062,1.0,0.7219512195121952,0.7970400085346057,UCR_Anomaly_FullData/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.txt,35
0.9687520954871588,0.0916030534351145,0.0145454545454545,0.0251046025104602,0.3935705113951124,UCR_Anomaly_FullData/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.txt,12
0.0464181653772731,0.9956709956709956,0.0080133788586161,0.0158988006774271,0.2175226049770399,UCR_Anomaly_FullData/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.txt,18
0.9929669446398072,0.4155844155844156,0.5614035087719298,0.4776119402985074,0.737907630374216,UCR_Anomaly_FullData/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.txt,35
0.1202987373991091,0.961038961038961,0.0083836858006042,0.0166223653176593,0.2314133202650821,UCR_Anomaly_FullData/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.txt,12
0.9850812826853692,1.0,0.3043478260869565,0.4666666666666667,0.9868661902041482,UCR_Anomaly_FullData/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.txt,200
0.5459115417359225,0.6770186335403726,0.0096820039083318,0.0190909887030387,0.5339807769221684,UCR_Anomaly_FullData/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.txt,53
0.892487939352171,0.2608695652173913,0.0163106796116504,0.0307017543859649,0.4902095215115274,UCR_Anomaly_FullData/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.txt,42
0.9832615014533428,0.3026706231454006,0.2771739130434782,0.2893617021276595,0.911370828837107,UCR_Anomaly_FullData/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.txt,24
0.9952557549029436,1.0,0.7035490605427975,0.8259803921568627,0.998189092784667,UCR_Anomaly_FullData/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.txt,180
0.9935518358892118,0.6112759643916914,0.7686567164179104,0.6809917355371902,0.9920072618778086,UCR_Anomaly_FullData/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.txt,82
0.9883064381410578,0.2853185595567867,0.5282051282051282,0.3705035971223021,0.6906252781090365,UCR_Anomaly_FullData/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.txt,24
0.795763589589389,1.0,0.0557615075687364,0.1056327724945135,0.8012773108928811,UCR_Anomaly_FullData/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.txt,175
